INFO 2020-09-26 22:03:21,059 basehttp 157 "GET /static/backend/js/lay/modules/laytpl.js?v=1601129001056 HTTP/1.1" 200 1836
INFO 2020-09-26 22:03:21,065 basehttp 157 "GET /static/backend/js/lay-module/layuimini/miniTab.js?v=1601129001062 HTTP/1.1" 200 23281
INFO 2020-09-26 22:03:21,078 basehttp 157 "GET /static/backend/js/lay-module/layuimini/miniTheme.js?v=1601129001067 HTTP/1.1" 200 30854
INFO 2020-09-26 22:03:21,087 basehttp 157 "GET /static/backend/js/lay-module/layuimini/miniTongji.js?v=1601129001084 HTTP/1.1" 200 1135
WARNING 2020-09-26 22:03:21,097 log 224 Not Found: /back/api/init.json
WARNING 2020-09-26 22:03:21,097 basehttp 157 "GET /back/api/init.json HTTP/1.1" 404 2184
INFO 2020-09-26 22:03:28,892 autoreload 612 Watching for file changes with StatReloader
INFO 2020-09-26 22:03:31,089 basehttp 157 "GET /back/index HTTP/1.1" 200 7639
INFO 2020-09-26 22:03:31,121 basehttp 157 "GET /static/backend/js/lay-config.js HTTP/1.1" 304 0
INFO 2020-09-26 22:03:31,121 basehttp 157 "GET /static/backend/js/layui.js HTTP/1.1" 304 0
WARNING 2020-09-26 22:03:31,125 basehttp 157 "GET /static/backend/css/font-awesome.min.css HTTP/1.1" 404 1722
INFO 2020-09-26 22:03:31,140 basehttp 157 "GET /static/backend/js/lay/modules/jquery.js?v=1601129011134 HTTP/1.1" 200 97648
INFO 2020-09-26 22:03:31,159 basehttp 157 "GET /static/backend/js/lay/modules/layer.js?v=1601129011155 HTTP/1.1" 200 22041
WARNING 2020-09-26 22:03:31,168 basehttp 157 "GET /static/backend/js/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1" 404 1772
